Sugar GRN,weight_grn_i1,pre_group,post_group,I1,I2,weight_i1_i2,weight_i2_i3,I3,IPC,weight_i3_ipc,path_length
720575940613601698,8,Sugar GRNs,,720575940622486922,720575940625102692,11,7,720575940622587018,720575940650527222,9,4
720575940613601698,8,Sugar GRNs,,720575940622486922,720575940625102692,11,7,720575940622587018,720575940628363820,6,4
720575940613601698,8,Sugar GRNs,,720575940622486922,720575940625102692,11,7,720575940622587018,720575940603765280,5,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940625102692,196,10,720575940630311528,720575940620628957,5,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940629370844,132,5,720575940637718598,720575940612923390,8,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940626308697,29,84,720575940610708430,720575940612923390,36,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940626308697,29,84,720575940610708430,720575940620628957,27,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940626308697,29,84,720575940610708430,720575940631884883,26,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940626308697,29,84,720575940610708430,720575940624064295,25,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940626308697,29,84,720575940610708430,720575940632436307,25,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940626308697,29,84,720575940610708430,720575940611254681,13,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940626449158,18,22,720575940610708430,720575940612923390,36,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940626449158,18,22,720575940610708430,720575940620628957,27,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940626449158,18,22,720575940610708430,720575940631884883,26,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940626449158,18,22,720575940610708430,720575940624064295,25,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940626449158,18,22,720575940610708430,720575940632436307,25,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940626449158,18,22,720575940610708430,720575940611254681,13,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940651601910,13,35,720575940610708430,720575940612923390,36,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940651601910,13,35,720575940610708430,720575940620628957,27,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940651601910,13,35,720575940610708430,720575940631884883,26,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940651601910,13,35,720575940610708430,720575940624064295,25,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940651601910,13,35,720575940610708430,720575940632436307,25,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940651601910,13,35,720575940610708430,720575940611254681,13,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940628683063,11,19,720575940642715040,720575940632436307,8,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940628683063,11,6,720575940610708430,720575940612923390,36,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940628683063,11,6,720575940610708430,720575940620628957,27,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940628683063,11,6,720575940610708430,720575940631884883,26,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940628683063,11,6,720575940610708430,720575940624064295,25,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940628683063,11,6,720575940610708430,720575940632436307,25,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940628683063,11,6,720575940610708430,720575940611254681,13,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940607472988,11,9,720575940624454221,720575940620628957,5,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940607472988,11,9,720575940624454221,720575940611254681,5,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940620096171,11,8,720575940621490721,720575940632436307,8,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940620096171,11,5,720575940631309866,720575940611254681,8,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940624532408,11,12,720575940621490721,720575940632436307,8,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940609592270,10,64,720575940610708430,720575940612923390,36,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940609592270,10,64,720575940610708430,720575940620628957,27,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940609592270,10,64,720575940610708430,720575940631884883,26,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940609592270,10,64,720575940610708430,720575940624064295,25,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940609592270,10,64,720575940610708430,720575940632436307,25,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940609592270,10,64,720575940610708430,720575940611254681,13,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940609592270,10,7,720575940625320530,720575940612923390,7,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940618791515,9,31,720575940610708430,720575940612923390,36,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940618791515,9,31,720575940610708430,720575940620628957,27,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940618791515,9,31,720575940610708430,720575940631884883,26,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940618791515,9,31,720575940610708430,720575940624064295,25,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940618791515,9,31,720575940610708430,720575940632436307,25,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940618791515,9,31,720575940610708430,720575940611254681,13,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940619025780,9,16,720575940624535554,720575940611254681,7,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940619025780,9,16,720575940624535554,720575940632436307,7,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940619025780,9,16,720575940624535554,720575940612923390,6,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940619025780,9,16,720575940624535554,720575940624064295,6,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940619025780,9,10,720575940622536179,720575940620628957,5,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940619025780,9,9,720575940618413295,720575940620628957,7,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940619025780,9,9,720575940618413295,720575940612923390,5,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940619025780,9,8,720575940617779029,720575940632436307,5,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940635322524,9,6,720575940621602743,720575940632436307,5,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940630311528,9,7,720575940631309866,720575940611254681,8,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940630311528,9,6,720575940633304601,720575940632436307,62,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940630311528,9,6,720575940633304601,720575940620628957,28,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940630311528,9,6,720575940633304601,720575940611254681,18,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940630311528,9,6,720575940633304601,720575940612923390,11,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940613133718,8,16,720575940606720265,720575940612923390,5,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940613133718,8,8,720575940628038187,720575940612923390,5,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940639813365,7,6,720575940610708430,720575940612923390,36,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940639813365,7,6,720575940610708430,720575940620628957,27,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940639813365,7,6,720575940610708430,720575940631884883,26,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940639813365,7,6,720575940610708430,720575940624064295,25,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940639813365,7,6,720575940610708430,720575940632436307,25,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940639813365,7,6,720575940610708430,720575940611254681,13,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940629954872,7,5,720575940610708430,720575940612923390,36,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940629954872,7,5,720575940610708430,720575940620628957,27,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940629954872,7,5,720575940610708430,720575940631884883,26,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940629954872,7,5,720575940610708430,720575940624064295,25,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940629954872,7,5,720575940610708430,720575940632436307,25,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940629954872,7,5,720575940610708430,720575940611254681,13,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940635210859,6,7,720575940631309866,720575940611254681,8,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940617184001,5,12,720575940633304601,720575940632436307,62,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940617184001,5,12,720575940633304601,720575940620628957,28,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940617184001,5,12,720575940633304601,720575940611254681,18,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940617184001,5,12,720575940633304601,720575940612923390,11,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940617184001,5,12,720575940631309866,720575940611254681,8,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940617184001,5,7,720575940631008824,720575940611254681,33,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940617184001,5,7,720575940631008824,720575940612923390,28,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940617184001,5,7,720575940631008824,720575940624064295,21,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940617184001,5,7,720575940631008824,720575940631884883,20,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940617184001,5,7,720575940631008824,720575940632436307,6,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940643259684,5,6,720575940645882420,720575940612923390,6,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940643259684,5,6,720575940645882420,720575940624064295,6,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940643259684,5,5,720575940617779029,720575940632436307,5,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940643259684,5,5,720575940618413295,720575940620628957,7,4
720575940638202345,8,Sugar GRNs,,720575940629317450,720575940643259684,5,5,720575940618413295,720575940612923390,5,4
720575940616885538,8,Sugar GRNs,,720575940618574749,720575940620746478,35,5,720575940618310229,720575940628363820,5,4
720575940616885538,8,Sugar GRNs,,720575940618574749,720575940620746478,35,5,720575940618310229,720575940620628957,5,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940629370844,9,6,720575940626021052,720575940628199802,9,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940629370844,9,6,720575940626021052,720575940618694827,5,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940629370844,9,5,720575940637718598,720575940615911380,7,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940632873261,7,7,720575940644948771,720575940632436307,30,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940632873261,7,6,720575940610708430,720575940615043112,44,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940632873261,7,6,720575940610708430,720575940625379859,31,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940632873261,7,6,720575940610708430,720575940628199802,28,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940632873261,7,6,720575940610708430,720575940643539566,27,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940632873261,7,6,720575940610708430,720575940620628957,27,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940632873261,7,6,720575940610708430,720575940631884883,26,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940632873261,7,6,720575940610708430,720575940624064295,25,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940632873261,7,6,720575940610708430,720575940632436307,25,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940632873261,7,6,720575940610708430,720575940623081400,24,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940632873261,7,6,720575940610708430,720575940628363820,22,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940632873261,7,6,720575940610708430,720575940618694827,17,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940632873261,7,6,720575940610708430,720575940614623455,17,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940632873261,7,6,720575940610708430,720575940611254681,13,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940632873261,7,6,720575940610708430,720575940615911380,6,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940639813365,5,6,720575940610708430,720575940615043112,44,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940639813365,5,6,720575940610708430,720575940625379859,31,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940639813365,5,6,720575940610708430,720575940628199802,28,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940639813365,5,6,720575940610708430,720575940643539566,27,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940639813365,5,6,720575940610708430,720575940620628957,27,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940639813365,5,6,720575940610708430,720575940631884883,26,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940639813365,5,6,720575940610708430,720575940624064295,25,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940639813365,5,6,720575940610708430,720575940632436307,25,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940639813365,5,6,720575940610708430,720575940623081400,24,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940639813365,5,6,720575940610708430,720575940628363820,22,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940639813365,5,6,720575940610708430,720575940618694827,17,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940639813365,5,6,720575940610708430,720575940614623455,17,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940639813365,5,6,720575940610708430,720575940611254681,13,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940639813365,5,6,720575940610708430,720575940615911380,6,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940628683063,5,19,720575940642715040,720575940632436307,8,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940628683063,5,6,720575940610708430,720575940615043112,44,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940628683063,5,6,720575940610708430,720575940625379859,31,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940628683063,5,6,720575940610708430,720575940628199802,28,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940628683063,5,6,720575940610708430,720575940643539566,27,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940628683063,5,6,720575940610708430,720575940620628957,27,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940628683063,5,6,720575940610708430,720575940631884883,26,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940628683063,5,6,720575940610708430,720575940624064295,25,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940628683063,5,6,720575940610708430,720575940632436307,25,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940628683063,5,6,720575940610708430,720575940623081400,24,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940628683063,5,6,720575940610708430,720575940628363820,22,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940628683063,5,6,720575940610708430,720575940618694827,17,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940628683063,5,6,720575940610708430,720575940614623455,17,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940628683063,5,6,720575940610708430,720575940611254681,13,4
720575940633143833,8,Sugar GRNs,,720575940606866377,720575940628683063,5,6,720575940610708430,720575940615911380,6,4
720575940621754367,8,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940615043112,44,4
720575940621754367,8,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940612923390,36,4
720575940621754367,8,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940625379859,31,4
720575940621754367,8,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940628199802,28,4
720575940621754367,8,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940643539566,27,4
720575940621754367,8,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940620628957,27,4
720575940621754367,8,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940631884883,26,4
720575940621754367,8,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940624064295,25,4
720575940621754367,8,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940632436307,25,4
720575940621754367,8,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940618694827,17,4
720575940621754367,8,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940614623455,17,4
720575940621754367,8,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940611254681,13,4
720575940621754367,8,Sugar GRNs,,720575940626191306,720575940626308697,6,84,720575940610708430,720575940615911380,6,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940623338281,28,7,720575940631309866,720575940611254681,8,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632407826,20,26,720575940610708430,720575940615043112,44,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632407826,20,26,720575940610708430,720575940625379859,31,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632407826,20,26,720575940610708430,720575940628199802,28,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632407826,20,26,720575940610708430,720575940643539566,27,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632407826,20,26,720575940610708430,720575940620628957,27,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632407826,20,26,720575940610708430,720575940631884883,26,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632407826,20,26,720575940610708430,720575940624064295,25,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632407826,20,26,720575940610708430,720575940632436307,25,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632407826,20,26,720575940610708430,720575940623081400,24,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632407826,20,26,720575940610708430,720575940628363820,22,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632407826,20,26,720575940610708430,720575940618694827,17,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632407826,20,26,720575940610708430,720575940614623455,17,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632407826,20,26,720575940610708430,720575940611254681,13,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632407826,20,26,720575940610708430,720575940615911380,6,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632524559,19,16,720575940610708430,720575940615043112,44,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632524559,19,16,720575940610708430,720575940625379859,31,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632524559,19,16,720575940610708430,720575940628199802,28,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632524559,19,16,720575940610708430,720575940643539566,27,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632524559,19,16,720575940610708430,720575940620628957,27,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632524559,19,16,720575940610708430,720575940631884883,26,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632524559,19,16,720575940610708430,720575940624064295,25,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632524559,19,16,720575940610708430,720575940632436307,25,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632524559,19,16,720575940610708430,720575940623081400,24,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632524559,19,16,720575940610708430,720575940628363820,22,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632524559,19,16,720575940610708430,720575940618694827,17,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632524559,19,16,720575940610708430,720575940614623455,17,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632524559,19,16,720575940610708430,720575940611254681,13,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940632524559,19,16,720575940610708430,720575940615911380,6,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940622160705,8,8,720575940615686841,720575940615043112,7,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940622160705,8,8,720575940615686841,720575940620628957,5,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940622160705,8,8,720575940624795962,720575940643539566,11,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940622160705,8,8,720575940624795962,720575940615043112,6,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940622160705,8,8,720575940624795962,720575940625379859,5,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940622160705,8,8,720575940613845516,720575940614623455,8,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940622160705,8,8,720575940613845516,720575940620628957,7,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940622160705,8,8,720575940613845516,720575940628363820,7,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940622160705,8,8,720575940613845516,720575940623081400,5,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940622160705,8,7,720575940632412828,720575940615043112,5,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940622160705,8,6,720575940605030316,720575940615043112,5,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940622160705,8,5,720575940626518474,720575940615911380,6,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940622160705,8,5,720575940626518474,720575940628199802,5,4
720575940629176663,8,Sugar GRNs,,720575940630689644,720575940635210859,5,7,720575940631309866,720575940611254681,8,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940623338281,38,7,720575940631309866,720575940611254681,8,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632524559,15,16,720575940610708430,720575940615043112,44,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632524559,15,16,720575940610708430,720575940625379859,31,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632524559,15,16,720575940610708430,720575940628199802,28,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632524559,15,16,720575940610708430,720575940643539566,27,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632524559,15,16,720575940610708430,720575940620628957,27,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632524559,15,16,720575940610708430,720575940631884883,26,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632524559,15,16,720575940610708430,720575940624064295,25,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632524559,15,16,720575940610708430,720575940632436307,25,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632524559,15,16,720575940610708430,720575940623081400,24,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632524559,15,16,720575940610708430,720575940628363820,22,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632524559,15,16,720575940610708430,720575940618694827,17,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632524559,15,16,720575940610708430,720575940614623455,17,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632524559,15,16,720575940610708430,720575940611254681,13,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632524559,15,16,720575940610708430,720575940615911380,6,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632407826,14,26,720575940610708430,720575940615043112,44,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632407826,14,26,720575940610708430,720575940625379859,31,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632407826,14,26,720575940610708430,720575940628199802,28,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632407826,14,26,720575940610708430,720575940643539566,27,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632407826,14,26,720575940610708430,720575940620628957,27,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632407826,14,26,720575940610708430,720575940631884883,26,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632407826,14,26,720575940610708430,720575940624064295,25,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632407826,14,26,720575940610708430,720575940632436307,25,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632407826,14,26,720575940610708430,720575940623081400,24,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632407826,14,26,720575940610708430,720575940628363820,22,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632407826,14,26,720575940610708430,720575940618694827,17,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632407826,14,26,720575940610708430,720575940614623455,17,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632407826,14,26,720575940610708430,720575940611254681,13,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940632407826,14,26,720575940610708430,720575940615911380,6,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940623432918,5,8,720575940622160705,720575940628363820,5,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940623432918,5,8,720575940634721761,720575940643539566,5,4
720575940629176663,8,Sugar GRNs,,720575940605162924,720575940623432918,5,5,720575940622119861,720575940632436307,6,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940645039383,10,5,720575940623040094,720575940615043112,5,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940626953561,7,5,720575940624454221,720575940623081400,5,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940626953561,7,5,720575940624454221,720575940620628957,5,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940626953561,7,5,720575940624454221,720575940615043112,5,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940626953561,7,5,720575940624454221,720575940611254681,5,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940629370844,5,6,720575940626021052,720575940628199802,9,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940629370844,5,6,720575940626021052,720575940618694827,5,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940629370844,5,5,720575940637718598,720575940615911380,7,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940632873261,5,7,720575940644948771,720575940632436307,30,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940632873261,5,6,720575940610708430,720575940615043112,44,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940632873261,5,6,720575940610708430,720575940625379859,31,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940632873261,5,6,720575940610708430,720575940628199802,28,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940632873261,5,6,720575940610708430,720575940643539566,27,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940632873261,5,6,720575940610708430,720575940620628957,27,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940632873261,5,6,720575940610708430,720575940631884883,26,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940632873261,5,6,720575940610708430,720575940624064295,25,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940632873261,5,6,720575940610708430,720575940632436307,25,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940632873261,5,6,720575940610708430,720575940623081400,24,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940632873261,5,6,720575940610708430,720575940628363820,22,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940632873261,5,6,720575940610708430,720575940618694827,17,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940632873261,5,6,720575940610708430,720575940614623455,17,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940632873261,5,6,720575940610708430,720575940611254681,13,4
720575940633143833,8,Sugar GRNs,,720575940625867056,720575940632873261,5,6,720575940610708430,720575940615911380,6,4
720575940629176663,8,Sugar GRNs,,720575940618574749,720575940620746478,35,5,720575940618310229,720575940628363820,5,4
