pre_root_id,post_root_id,syn_count,direction
720575941440091967,720575941450247517,3,ORN_to_CA
720575941440091967,720575941560570995,4,ORN_to_CA
720575941440091967,720575941560951790,3,ORN_to_CA
720575941440216620,720575941506055874,9,ORN_to_CA
720575941440216620,720575941516516195,3,ORN_to_CA
720575941440284245,720575941432492247,5,ORN_to_CA
720575941440284245,720575941436255374,5,ORN_to_CA
720575941440284245,720575941438563039,27,ORN_to_CA
720575941440284245,720575941445147306,16,ORN_to_CA
720575941440284245,720575941451549562,4,ORN_to_CA
720575941440284245,720575941453022279,3,ORN_to_CA
720575941440284245,720575941466982742,11,ORN_to_CA
720575941440284245,720575941471697419,3,ORN_to_CA
720575941440284245,720575941474871338,23,ORN_to_CA
720575941440284245,720575941474918442,124,ORN_to_CA
720575941440284245,720575941475472443,4,ORN_to_CA
720575941440284245,720575941478490433,7,ORN_to_CA
720575941440284245,720575941483094525,8,ORN_to_CA
720575941440284245,720575941490715623,4,ORN_to_CA
720575941440284245,720575941496984704,32,ORN_to_CA
720575941440284245,720575941499988642,6,ORN_to_CA
720575941440284245,720575941501178786,4,ORN_to_CA
720575941440284245,720575941505071959,4,ORN_to_CA
720575941440284245,720575941515346508,11,ORN_to_CA
720575941440284245,720575941527011917,5,ORN_to_CA
720575941440284245,720575941527668482,33,ORN_to_CA
720575941440284245,720575941529898168,3,ORN_to_CA
720575941440284245,720575941532938674,17,ORN_to_CA
720575941440284245,720575941533599205,3,ORN_to_CA
720575941440284245,720575941535075250,6,ORN_to_CA
720575941440284245,720575941535620018,5,ORN_to_CA
720575941440284245,720575941537352970,16,ORN_to_CA
720575941440284245,720575941537896474,35,ORN_to_CA
720575941440284245,720575941540370069,8,ORN_to_CA
720575941440284245,720575941557145939,4,ORN_to_CA
720575941440284245,720575941560341107,7,ORN_to_CA
720575941440284245,720575941560622195,8,ORN_to_CA
720575941440284245,720575941561333230,20,ORN_to_CA
720575941440284245,720575941564087296,5,ORN_to_CA
720575941440284245,720575941564149416,10,ORN_to_CA
720575941440284245,720575941564548096,3,ORN_to_CA
720575941440284245,720575941565405026,14,ORN_to_CA
720575941440284245,720575941569471278,6,ORN_to_CA
720575941440284245,720575941577599592,5,ORN_to_CA
720575941440284245,720575941579803729,9,ORN_to_CA
720575941440284245,720575941586873478,16,ORN_to_CA
720575941440284245,720575941587764702,27,ORN_to_CA
720575941440284245,720575941590190846,7,ORN_to_CA
720575941440284245,720575941595295525,25,ORN_to_CA
720575941440284245,720575941599987648,28,ORN_to_CA
720575941440284245,720575941605177534,8,ORN_to_CA
720575941440284245,720575941613704156,17,ORN_to_CA
720575941440284245,720575941617708501,6,ORN_to_CA
720575941440284245,720575941620239743,10,ORN_to_CA
720575941440284245,720575941625680778,3,ORN_to_CA
720575941440284245,720575941627278137,30,ORN_to_CA
720575941440284245,720575941643655525,12,ORN_to_CA
720575941440284245,720575941652027669,3,ORN_to_CA
720575941440284245,720575941653217813,5,ORN_to_CA
720575941440284245,720575941653646609,7,ORN_to_CA
720575941440284245,720575941667080947,4,ORN_to_CA
720575941440284245,720575941734311723,8,ORN_to_CA
720575941440304172,720575941435917344,3,ORN_to_CA
720575941440304172,720575941452092538,3,ORN_to_CA
720575941440304172,720575941506055874,365,ORN_to_CA
720575941440304172,720575941597545605,9,ORN_to_CA
720575941440304172,720575941631265062,7,ORN_to_CA
720575941440304172,720575941640783647,3,ORN_to_CA
720575941440348863,720575941452856698,43,ORN_to_CA
720575941440348863,720575941463514768,5,ORN_to_CA
720575941440348863,720575941477358878,5,ORN_to_CA
720575941440348863,720575941492563376,4,ORN_to_CA
720575941440348863,720575941502600898,3,ORN_to_CA
720575941440348863,720575941566876055,3,ORN_to_CA
720575941440348863,720575941597223025,3,ORN_to_CA
720575941440348863,720575941606127550,3,ORN_to_CA
720575941440348863,720575941613312941,4,ORN_to_CA
720575941440401375,720575941353201712,5,ORN_to_CA
720575941440407519,720575941506055874,4,ORN_to_CA
720575941440408287,720575941439824402,5,ORN_to_CA
720575941440408287,720575941482223299,12,ORN_to_CA
720575941440408287,720575941575688200,3,ORN_to_CA
720575941440408287,720575941606127550,3,ORN_to_CA
720575941440408287,720575941608631405,16,ORN_to_CA
720575941440408287,720575941626183323,11,ORN_to_CA
720575941440426719,720575941534200037,3,ORN_to_CA
720575941440426719,720575941671509927,4,ORN_to_CA
720575941440440661,720575941452873338,16,ORN_to_CA
720575941440440661,720575941516012867,9,ORN_to_CA
720575941440458687,720575941484532666,4,ORN_to_CA
720575941440470357,720575941417541660,3,ORN_to_CA
720575941440470357,720575941433155543,11,ORN_to_CA
720575941440470357,720575941458727408,12,ORN_to_CA
720575941440470357,720575941469958621,10,ORN_to_CA
720575941440470357,720575941474078048,8,ORN_to_CA
720575941440470357,720575941475472443,16,ORN_to_CA
720575941440470357,720575941483094525,13,ORN_to_CA
720575941440470357,720575941490473269,6,ORN_to_CA
720575941440470357,720575941496984704,11,ORN_to_CA
720575941440470357,720575941505415106,5,ORN_to_CA
720575941440470357,720575941515952483,5,ORN_to_CA
720575941440470357,720575941516869210,4,ORN_to_CA
720575941440470357,720575941520305624,4,ORN_to_CA
720575941440470357,720575941525495115,8,ORN_to_CA
720575941440470357,720575941527668482,5,ORN_to_CA
720575941440470357,720575941535286616,3,ORN_to_CA
720575941440470357,720575941535620018,19,ORN_to_CA
720575941440470357,720575941535774986,12,ORN_to_CA
720575941440470357,720575941543246365,5,ORN_to_CA
720575941440470357,720575941564664744,3,ORN_to_CA
720575941440470357,720575941565245282,6,ORN_to_CA
720575941440470357,720575941565405026,18,ORN_to_CA
720575941440470357,720575941566784151,22,ORN_to_CA
720575941440470357,720575941577599592,29,ORN_to_CA
720575941440470357,720575941599987648,4,ORN_to_CA
720575941440470357,720575941613704156,18,ORN_to_CA
720575941440470357,720575941614589203,6,ORN_to_CA
720575941440470357,720575941627278137,18,ORN_to_CA
720575941440470357,720575941645126482,4,ORN_to_CA
720575941440470357,720575941645220513,13,ORN_to_CA
720575941440470357,720575941734526507,12,ORN_to_CA
720575941440479829,720575941441694555,3,ORN_to_CA
720575941440479829,720575941484789178,6,ORN_to_CA
720575941440479829,720575941539808205,4,ORN_to_CA
720575941440479829,720575941540123740,9,ORN_to_CA
720575941440479829,720575941543064861,8,ORN_to_CA
720575941440479829,720575941546119429,6,ORN_to_CA
720575941440479829,720575941557433060,4,ORN_to_CA
720575941440479829,720575941597223025,3,ORN_to_CA
720575941440479829,720575941612271946,7,ORN_to_CA
720575941440481503,720575941352877616,4,ORN_to_CA
720575941440481503,720575941394900886,3,ORN_to_CA
720575941440481503,720575941411131819,9,ORN_to_CA
720575941440481503,720575941412477355,8,ORN_to_CA
720575941440481503,720575941438563039,3,ORN_to_CA
720575941440481503,720575941440284245,3,ORN_to_CA
720575941440481503,720575941452862535,12,ORN_to_CA
720575941440481503,720575941472725771,5,ORN_to_CA
720575941440481503,720575941474918442,13,ORN_to_CA
720575941440481503,720575941478599454,7,ORN_to_CA
720575941440481503,720575941492829104,28,ORN_to_CA
720575941440481503,720575941515922179,5,ORN_to_CA
720575941440481503,720575941524477515,3,ORN_to_CA
720575941440481503,720575941526886500,24,ORN_to_CA
720575941440481503,720575941527668482,4,ORN_to_CA
720575941440481503,720575941532938674,5,ORN_to_CA
720575941440481503,720575941542904861,7,ORN_to_CA
720575941440481503,720575941568333102,4,ORN_to_CA
720575941440481503,720575941570144244,3,ORN_to_CA
720575941440481503,720575941585418335,33,ORN_to_CA
720575941440481503,720575941585819999,23,ORN_to_CA
720575941440481503,720575941586192774,3,ORN_to_CA
720575941440481503,720575941590023492,4,ORN_to_CA
720575941440481503,720575941591148343,5,ORN_to_CA
720575941440481503,720575941613506989,20,ORN_to_CA
720575941440481503,720575941628446521,7,ORN_to_CA
720575941440481503,720575941630062818,3,ORN_to_CA
720575941440481503,720575941688323340,3,ORN_to_CA
720575941440502101,720575941432492247,8,ORN_to_CA
720575941440502101,720575941442706267,9,ORN_to_CA
720575941440502101,720575941456827117,8,ORN_to_CA
720575941440502101,720575941467776278,5,ORN_to_CA
720575941440502101,720575941475410740,3,ORN_to_CA
720575941440502101,720575941479047648,4,ORN_to_CA
720575941440502101,720575941483447994,8,ORN_to_CA
720575941440502101,720575941491218608,12,ORN_to_CA
720575941440502101,720575941517208666,8,ORN_to_CA
720575941440502101,720575941530459851,5,ORN_to_CA
720575941440502101,720575941569471278,7,ORN_to_CA
720575941440502101,720575941615484947,3,ORN_to_CA
720575941440502101,720575941667080947,7,ORN_to_CA
720575941440513877,720575941506055874,7,ORN_to_CA
720575941440546645,720575941474871338,22,ORN_to_CA
720575941440546645,720575941564548096,113,ORN_to_CA
720575941440547925,720575941575966729,3,ORN_to_CA
720575941440592981,720575941412477355,3,ORN_to_CA
720575941440592981,720575941460776388,3,ORN_to_CA
720575941440592981,720575941472725771,12,ORN_to_CA
720575941440592981,720575941474918442,5,ORN_to_CA
720575941440592981,720575941477370420,29,ORN_to_CA
720575941440592981,720575941478599454,6,ORN_to_CA
720575941440592981,720575941486511682,26,ORN_to_CA
720575941440592981,720575941501178786,3,ORN_to_CA
720575941440592981,720575941509893505,14,ORN_to_CA
720575941440592981,720575941519075438,3,ORN_to_CA
720575941440592981,720575941528270338,4,ORN_to_CA
720575941440592981,720575941539980018,18,ORN_to_CA
720575941440592981,720575941550987892,4,ORN_to_CA
720575941440592981,720575941560622195,22,ORN_to_CA
720575941440592981,720575941565405026,5,ORN_to_CA
720575941440592981,720575941584738399,23,ORN_to_CA
720575941440592981,720575941585819999,3,ORN_to_CA
720575941440592981,720575941590023492,3,ORN_to_CA
720575941440592981,720575941597223025,3,ORN_to_CA
720575941440592981,720575941613506989,17,ORN_to_CA
720575941440592981,720575941613704156,6,ORN_to_CA
720575941440592981,720575941690728667,3,ORN_to_CA
720575941440627029,720575941541802844,3,ORN_to_CA
720575941440627029,720575941596253297,3,ORN_to_CA
720575941440627029,720575941654842385,4,ORN_to_CA
720575941440627029,720575941691144088,3,ORN_to_CA
720575941440631125,720575941545826053,6,ORN_to_CA
720575941440669013,720575941440284245,3,ORN_to_CA
720575941440669013,720575941460776388,4,ORN_to_CA
720575941440669013,720575941461966532,12,ORN_to_CA
720575941440669013,720575941500864418,11,ORN_to_CA
720575941440669013,720575941509200990,3,ORN_to_CA
720575941440669013,720575941515922179,3,ORN_to_CA
720575941440669013,720575941543514716,8,ORN_to_CA
720575941440669013,720575941568333102,3,ORN_to_CA
720575941440669013,720575941570144244,7,ORN_to_CA
720575941440669013,720575941574384123,4,ORN_to_CA
720575941440669013,720575941585819999,4,ORN_to_CA
720575941440669013,720575941590023492,5,ORN_to_CA
720575941440669013,720575941596424741,9,ORN_to_CA
720575941440669013,720575941613506989,4,ORN_to_CA
720575941440669013,720575941613704156,3,ORN_to_CA
720575941440669013,720575941646196385,12,ORN_to_CA
720575941440714075,720575941509215266,10,ORN_to_CA
720575941440714075,720575941527003748,13,ORN_to_CA
720575941440714075,720575941535546968,22,ORN_to_CA
720575941440714075,720575941595098070,17,ORN_to_CA
720575941440799455,720575941483539654,5,ORN_to_CA
720575941440799455,720575941490721333,6,ORN_to_CA
720575941440799455,720575941526838884,4,ORN_to_CA
720575941440799455,720575941536603368,4,ORN_to_CA
720575941440799455,720575941543230237,9,ORN_to_CA
720575941440799455,720575941555414273,4,ORN_to_CA
720575941440799455,720575941566876055,3,ORN_to_CA
720575941440799455,720575941606127550,5,ORN_to_CA
720575941440799455,720575941607529325,5,ORN_to_CA
720575941440816575,720575941470016221,3,ORN_to_CA
720575941440816575,720575941582739833,12,ORN_to_CA
720575941440866367,720575941506055874,5,ORN_to_CA
720575941440869979,720575941436229518,3,ORN_to_CA
720575941440869979,720575941536150810,3,ORN_to_CA
720575941440892507,720575941411131819,3,ORN_to_CA
720575941440892507,720575941436567694,5,ORN_to_CA
720575941440892507,720575941439824402,4,ORN_to_CA
720575941440892507,720575941442764458,50,ORN_to_CA
720575941440892507,720575941454221127,4,ORN_to_CA
720575941440892507,720575941461945796,3,ORN_to_CA
720575941440892507,720575941478599454,15,ORN_to_CA
720575941440892507,720575941496973952,48,ORN_to_CA
720575941440892507,720575941519202732,5,ORN_to_CA
720575941440892507,720575941525248075,7,ORN_to_CA
720575941440892507,720575941532427237,3,ORN_to_CA
720575941440892507,720575941537896474,88,ORN_to_CA
720575941440892507,720575941539370133,12,ORN_to_CA
720575941440892507,720575941542904861,3,ORN_to_CA
720575941440892507,720575941555160833,5,ORN_to_CA
720575941440892507,720575941567736423,37,ORN_to_CA
720575941440892507,720575941569688826,3,ORN_to_CA
720575941440892507,720575941574107643,9,ORN_to_CA
720575941440892507,720575941581303929,3,ORN_to_CA
720575941440892507,720575941585819999,3,ORN_to_CA
720575941440892507,720575941591148343,9,ORN_to_CA
720575941440892507,720575941596694823,9,ORN_to_CA
720575941440892507,720575941597223025,13,ORN_to_CA
720575941440892507,720575941599261340,3,ORN_to_CA
720575941440892507,720575941611690086,33,ORN_to_CA
720575941440892507,720575941613506989,3,ORN_to_CA
720575941440892507,720575941614581779,4,ORN_to_CA
720575941440892507,720575941624345084,27,ORN_to_CA
720575941440892507,720575941653756145,13,ORN_to_CA
720575941440892507,720575941658668056,3,ORN_to_CA
720575941440955359,720575941522669747,35,ORN_to_CA
720575941440955359,720575941530001893,3,ORN_to_CA
720575941440955359,720575941547642812,3,ORN_to_CA
720575941440955359,720575941624345084,5,ORN_to_CA
720575941440956639,720575941474918442,5,ORN_to_CA
720575941440956639,720575941585819999,5,ORN_to_CA
720575941440956639,720575941591148343,6,ORN_to_CA
720575941440956639,720575941592972840,8,ORN_to_CA
720575941440956639,720575941595987158,8,ORN_to_CA
720575941440956639,720575941613506989,4,ORN_to_CA
720575941440957391,720575941484532666,5,ORN_to_CA
720575941441016015,720575941478490433,28,ORN_to_CA
720575941441016015,720575941483857661,4,ORN_to_CA
720575941441016015,720575941508953554,12,ORN_to_CA
720575941441016015,720575941509220642,8,ORN_to_CA
720575941441016015,720575941524477515,15,ORN_to_CA
720575941441016015,720575941564087296,9,ORN_to_CA
720575941441016015,720575941585819999,3,ORN_to_CA
720575941441016015,720575941599261340,5,ORN_to_CA
720575941441016015,720575941605177534,17,ORN_to_CA
720575941441016015,720575941628446521,4,ORN_to_CA
720575941441016015,720575941639495285,3,ORN_to_CA
720575941441016015,720575941640784159,12,ORN_to_CA
720575941441017567,720575941441333183,5,ORN_to_CA
720575941441017567,720575941564200082,25,ORN_to_CA
720575941441017567,720575941589528388,3,ORN_to_CA
720575941441020623,720575941433110369,15,ORN_to_CA
720575941441020623,720575941474918442,3,ORN_to_CA
720575941441020623,720575941478599454,7,ORN_to_CA
720575941441020623,720575941532019685,22,ORN_to_CA
720575941441020623,720575941551129343,5,ORN_to_CA
720575941441020623,720575941568458286,4,ORN_to_CA
720575941441020623,720575941591148343,8,ORN_to_CA
720575941441020623,720575941606127550,3,ORN_to_CA
720575941441020623,720575941669769203,19,ORN_to_CA
720575941441064795,720575941691809755,8,ORN_to_CA
720575941441176767,720575941537790696,3,ORN_to_CA
720575941441221211,720575941484532666,3,ORN_to_CA
720575941441227605,720575941608635245,7,ORN_to_CA
720575941441231701,720575941436255374,20,ORN_to_CA
720575941441231701,720575941483447994,6,ORN_to_CA
720575941441295311,720575941418143004,3,ORN_to_CA
720575941441295311,720575941443212239,3,ORN_to_CA
720575941441295311,720575941454259625,5,ORN_to_CA
720575941441295311,720575941512794322,5,ORN_to_CA
720575941441295311,720575941527009636,10,ORN_to_CA
720575941441295311,720575941539981554,5,ORN_to_CA
720575941441295311,720575941543210013,6,ORN_to_CA
720575941441295311,720575941563284392,3,ORN_to_CA
720575941441295311,720575941574773661,3,ORN_to_CA
720575941441295311,720575941586776798,6,ORN_to_CA
720575941441295311,720575941656557529,5,ORN_to_CA
720575941441295311,720575941679106749,7,ORN_to_CA
720575941441316047,720575941431339768,9,ORN_to_CA
720575941441316047,720575941438701612,14,ORN_to_CA
720575941441316047,720575941463514768,12,ORN_to_CA
720575941441316047,720575941515346508,10,ORN_to_CA
720575941441316047,720575941537841379,37,ORN_to_CA
720575941441316047,720575941566656354,4,ORN_to_CA
720575941441316047,720575941568333102,5,ORN_to_CA
720575941441316047,720575941585819999,3,ORN_to_CA
720575941441316047,720575941599261340,5,ORN_to_CA
720575941441316047,720575941600820521,39,ORN_to_CA
720575941441316047,720575941605110718,16,ORN_to_CA
720575941441316047,720575941606127550,3,ORN_to_CA
720575941441316047,720575941611226698,4,ORN_to_CA
720575941441316047,720575941613506989,5,ORN_to_CA
720575941441316047,720575941644699848,14,ORN_to_CA
720575941441316047,720575941654891481,5,ORN_to_CA
720575941441316047,720575941688819980,6,ORN_to_CA
720575941441333183,720575941499037257,6,ORN_to_CA
720575941441333183,720575941499415163,4,ORN_to_CA
720575941441333183,720575941508279365,3,ORN_to_CA
720575941441333183,720575941515152195,3,ORN_to_CA
720575941441333183,720575941516338937,4,ORN_to_CA
720575941441333183,720575941534393475,3,ORN_to_CA
720575941441333183,720575941542968605,3,ORN_to_CA
720575941441333183,720575941607993197,3,ORN_to_CA
720575941441333183,720575941633324448,3,ORN_to_CA
720575941441333183,720575941663697276,22,ORN_to_CA
720575941441370815,720575941543514716,3,ORN_to_CA
720575941441370815,720575941564149416,37,ORN_to_CA
720575941441370815,720575941658668056,6,ORN_to_CA
720575941441371327,720575941441887067,7,ORN_to_CA
720575941441387199,720575941466966038,3,ORN_to_CA
720575941441387199,720575941575147771,7,ORN_to_CA
720575941441446079,720575941438725676,3,ORN_to_CA
720575941441446079,720575941483857338,8,ORN_to_CA
720575941441446079,720575941506055874,29,ORN_to_CA
720575941441446079,720575941631218402,17,ORN_to_CA
720575941441449557,720575941451955790,13,ORN_to_CA
720575941441452373,720575941506055874,31,ORN_to_CA
720575941441460927,720575941411131819,6,ORN_to_CA
720575941441460927,720575941412477355,3,ORN_to_CA
720575941441460927,720575941431339768,5,ORN_to_CA
720575941441460927,720575941438563039,4,ORN_to_CA
720575941441460927,720575941452862535,8,ORN_to_CA
720575941441460927,720575941463514768,3,ORN_to_CA
720575941441460927,720575941474918442,7,ORN_to_CA
720575941441460927,720575941478599454,6,ORN_to_CA
720575941441460927,720575941482111139,23,ORN_to_CA
720575941441460927,720575941492829104,22,ORN_to_CA
720575941441460927,720575941509434146,10,ORN_to_CA
720575941441460927,720575941526886500,34,ORN_to_CA
720575941441460927,720575941532938674,5,ORN_to_CA
720575941441460927,720575941537638888,5,ORN_to_CA
720575941441460927,720575941539183331,10,ORN_to_CA
720575941441460927,720575941547487924,3,ORN_to_CA
720575941441460927,720575941585418335,25,ORN_to_CA
720575941441460927,720575941585819999,10,ORN_to_CA
720575941441460927,720575941599261340,5,ORN_to_CA
720575941441460927,720575941613506989,12,ORN_to_CA
720575941441460927,720575941688323340,3,ORN_to_CA
720575941441463381,720575941469006557,5,ORN_to_CA
720575941441463381,720575941496009344,12,ORN_to_CA
720575941441463381,720575941499671675,4,ORN_to_CA
720575941441463381,720575941512609091,11,ORN_to_CA
720575941441463381,720575941532541387,16,ORN_to_CA
720575941441463381,720575941537538280,6,ORN_to_CA
720575941441463381,720575941539808205,5,ORN_to_CA
720575941441463381,720575941563347112,4,ORN_to_CA
720575941441463381,720575941598588060,15,ORN_to_CA
720575941441466319,720575941435546510,6,ORN_to_CA
720575941441466319,720575941441500863,3,ORN_to_CA
720575941441466319,720575941450242653,4,ORN_to_CA
720575941441466319,720575941478490433,25,ORN_to_CA
720575941441466319,720575941492973287,11,ORN_to_CA
720575941441466319,720575941497888384,32,ORN_to_CA
720575941441466319,720575941556996388,4,ORN_to_CA
720575941441466319,720575941605177534,16,ORN_to_CA
720575941441466319,720575941610369866,3,ORN_to_CA
720575941441466319,720575941617708501,6,ORN_to_CA
720575941441466319,720575941633106885,5,ORN_to_CA
720575941441466319,720575941646653896,35,ORN_to_CA
720575941441466319,720575941652027669,8,ORN_to_CA
720575941441484991,720575941411131819,4,ORN_to_CA
720575941441484991,720575941472725771,3,ORN_to_CA
720575941441484991,720575941478473066,9,ORN_to_CA
720575941441484991,720575941486814214,3,ORN_to_CA
720575941441484991,720575941556996388,16,ORN_to_CA
720575941441484991,720575941558608676,10,ORN_to_CA
720575941441484991,720575941585819999,8,ORN_to_CA
720575941441484991,720575941595240229,11,ORN_to_CA
720575941441484991,720575941660512336,5,ORN_to_CA
720575941441494107,720575941430764536,9,ORN_to_CA
720575941441494107,720575941439303743,17,ORN_to_CA
720575941441494107,720575941523018487,3,ORN_to_CA
720575941441494107,720575941535481793,6,ORN_to_CA
720575941441494107,720575941539183331,4,ORN_to_CA
720575941441494107,720575941585819999,3,ORN_to_CA
720575941441494107,720575941591148343,3,ORN_to_CA
720575941441494107,720575941599261340,10,ORN_to_CA
720575941441494107,720575941613506989,4,ORN_to_CA
720575941441494107,720575941627518828,15,ORN_to_CA
720575941441494107,720575941658561048,11,ORN_to_CA
720575941441494107,720575941690901723,3,ORN_to_CA
720575941441500863,720575941432142328,5,ORN_to_CA
720575941441500863,720575941440816575,5,ORN_to_CA
720575941441500863,720575941443212239,7,ORN_to_CA
720575941441500863,720575941470654429,4,ORN_to_CA
720575941441500863,720575941480730019,3,ORN_to_CA
720575941441500863,720575941496157822,5,ORN_to_CA
720575941441500863,720575941503926359,3,ORN_to_CA
720575941441500863,720575941504823019,3,ORN_to_CA
720575941441500863,720575941507719006,40,ORN_to_CA
720575941441500863,720575941508689175,9,ORN_to_CA
720575941441500863,720575941515116108,5,ORN_to_CA
720575941441500863,720575941536267240,3,ORN_to_CA
720575941441500863,720575941539360661,9,ORN_to_CA
720575941441500863,720575941550031476,3,ORN_to_CA
720575941441500863,720575941553322814,4,ORN_to_CA
720575941441500863,720575941570051572,3,ORN_to_CA
720575941441500863,720575941574431483,4,ORN_to_CA
720575941441500863,720575941585597918,6,ORN_to_CA
720575941441500863,720575941590383684,18,ORN_to_CA
720575941441500863,720575941601605161,3,ORN_to_CA
720575941441500863,720575941613671900,3,ORN_to_CA
720575941441500863,720575941671526311,7,ORN_to_CA
720575941441500863,720575941691144088,4,ORN_to_CA
720575941441500863,720575941724935226,3,ORN_to_CA
720575941441505983,720575941483539654,3,ORN_to_CA
720575941441505983,720575941607529325,3,ORN_to_CA
720575941441512277,720575941436567694,4,ORN_to_CA
720575941441512277,720575941460075078,20,ORN_to_CA
720575941441512277,720575941478599454,5,ORN_to_CA
720575941441512277,720575941487548301,3,ORN_to_CA
720575941441512277,720575941519202732,4,ORN_to_CA
720575941441512277,720575941551975679,6,ORN_to_CA
720575941441512277,720575941579108953,3,ORN_to_CA
720575941441512277,720575941591148343,4,ORN_to_CA
720575941441512277,720575941596694823,5,ORN_to_CA
720575941441512277,720575941597223025,4,ORN_to_CA
720575941441512277,720575941606127550,5,ORN_to_CA
720575941441512277,720575941607866477,22,ORN_to_CA
720575941441512277,720575941653756145,5,ORN_to_CA
720575941441556053,720575941515922179,5,ORN_to_CA
720575941441556053,720575941516908547,17,ORN_to_CA
720575941441556053,720575941542904861,3,ORN_to_CA
720575941441556053,720575941568341294,12,ORN_to_CA
720575941441556053,720575941611404874,11,ORN_to_CA
720575941441556053,720575941613506989,3,ORN_to_CA
720575941441694555,720575941415798417,3,ORN_to_CA
720575941441694555,720575941435248416,3,ORN_to_CA
720575941441694555,720575941452923975,7,ORN_to_CA
720575941441694555,720575941453792839,3,ORN_to_CA
720575941441694555,720575941460058783,9,ORN_to_CA
720575941441694555,720575941483142595,4,ORN_to_CA
720575941441694555,720575941483766458,3,ORN_to_CA
720575941441694555,720575941507607877,7,ORN_to_CA
720575941441694555,720575941514836433,3,ORN_to_CA
720575941441694555,720575941516015683,18,ORN_to_CA
720575941441694555,720575941520313523,14,ORN_to_CA
720575941441694555,720575941521390007,19,ORN_to_CA
720575941441694555,720575941530209924,4,ORN_to_CA
720575941441694555,720575941547366324,9,ORN_to_CA
720575941441694555,720575941553777799,7,ORN_to_CA
720575941441694555,720575941580871669,7,ORN_to_CA
720575941441694555,720575941626527370,3,ORN_to_CA
720575941441694555,720575941627331692,3,ORN_to_CA
720575941441694555,720575941631977954,9,ORN_to_CA
720575941441694555,720575941640433525,4,ORN_to_CA
720575941441694555,720575941668888497,15,ORN_to_CA
720575941441744219,720575941450242653,12,ORN_to_CA
720575941441744219,720575941538867683,16,ORN_to_CA
720575941441744219,720575941643655525,17,ORN_to_CA
720575941441749199,720575941504674583,9,ORN_to_CA
720575941441749199,720575941519525592,3,ORN_to_CA
720575941441749199,720575941547506100,11,ORN_to_CA
720575941441749199,720575941550691361,3,ORN_to_CA
720575941441749199,720575941582619257,11,ORN_to_CA
720575941441749199,720575941605110718,5,ORN_to_CA
720575941441749199,720575941652646105,7,ORN_to_CA
720575941441773147,720575941436567694,3,ORN_to_CA
720575941441773147,720575941439824402,3,ORN_to_CA
720575941441773147,720575941450242653,35,ORN_to_CA
720575941441773147,720575941454221127,4,ORN_to_CA
720575941441773147,720575941557145939,15,ORN_to_CA
720575941441773147,720575941591148343,8,ORN_to_CA
720575941441773147,720575941599261340,4,ORN_to_CA
720575941441811291,720575941439505749,3,ORN_to_CA
720575941441811291,720575941468799766,21,ORN_to_CA
720575941441811291,720575941483447994,16,ORN_to_CA
720575941441811291,720575941484047546,11,ORN_to_CA
720575941441811291,720575941549554721,6,ORN_to_CA
720575941441811291,720575941592972840,21,ORN_to_CA
720575941441811291,720575941595987158,25,ORN_to_CA
720575941441815899,720575941414469777,19,ORN_to_CA
720575941441815899,720575941550702625,24,ORN_to_CA
720575941441816923,720575941505539351,8,ORN_to_CA
720575941441816923,720575941510861328,6,ORN_to_CA
720575941441816923,720575941522023603,6,ORN_to_CA
720575941441816923,720575941542635356,14,ORN_to_CA
720575941441840731,720575941506055874,3,ORN_to_CA
720575941441840731,720575941568394030,3,ORN_to_CA
720575941441840731,720575941626132076,3,ORN_to_CA
720575941441846479,720575941415657873,23,ORN_to_CA
720575941441846479,720575941416666396,3,ORN_to_CA
720575941441846479,720575941441694555,7,ORN_to_CA
720575941441846479,720575941484789178,4,ORN_to_CA
720575941441846479,720575941499913953,10,ORN_to_CA
720575941441846479,720575941529585592,4,ORN_to_CA
720575941441846479,720575941539808205,7,ORN_to_CA
720575941441846479,720575941540123740,4,ORN_to_CA
720575941441846479,720575941543064861,3,ORN_to_CA
720575941441846479,720575941557433060,3,ORN_to_CA
720575941441846479,720575941612271946,7,ORN_to_CA
720575941441854555,720575941439824402,3,ORN_to_CA
720575941441854555,720575941482223299,19,ORN_to_CA
720575941441854555,720575941492598476,5,ORN_to_CA
720575941441854555,720575941519202732,4,ORN_to_CA
720575941441854555,720575941550691361,3,ORN_to_CA
720575941441854555,720575941575688200,5,ORN_to_CA
720575941441854555,720575941596694823,5,ORN_to_CA
720575941441854555,720575941608631405,14,ORN_to_CA
720575941441854555,720575941626183323,22,ORN_to_CA
720575941441854555,720575941653756145,3,ORN_to_CA
720575941441887067,720575941450146638,9,ORN_to_CA
720575941441887067,720575941483857338,9,ORN_to_CA
720575941441887067,720575941490203081,28,ORN_to_CA
720575941441887067,720575941491151310,3,ORN_to_CA
720575941441887067,720575941506618428,18,ORN_to_CA
720575941441887067,720575941595499557,6,ORN_to_CA
720575941441900123,720575941440304172,5,ORN_to_CA
720575941441900123,720575941450858574,6,ORN_to_CA
720575941441900123,720575941476235579,3,ORN_to_CA
720575941441900123,720575941550341409,3,ORN_to_CA
720575941441900123,720575941556449508,3,ORN_to_CA
720575941441900123,720575941646260168,4,ORN_to_CA
720575941441908315,720575941522021047,3,ORN_to_CA
720575941441952959,720575941625363452,4,ORN_to_CA
720575941442027983,720575941490203081,5,ORN_to_CA
720575941442027983,720575941506618428,5,ORN_to_CA
720575941442044623,720575941432818273,3,ORN_to_CA
