direction,pre_root_id,post_root_id
ORN_to_OviDN,720575941558282404,720575941415271313
ORN_to_OviDN,720575941551129343,720575941597690245
ORN_to_OviDN,720575941452078158,720575941613506989
ORN_to_OviDN,720575941585819999,720575941544128797
ORN_to_OviDN,720575941436255374,720575941449255773
ORN_to_OviDN,720575941604176886,720575941537986275
ORN_to_CA,720575941614589203,720575941632371436
ORN_to_OviDN,720575941557433060,720575941507607877
ORN_to_OviDN,720575941628446521,720575941475472443
ORN_to_OviDN,720575941547506100,720575941604964030
CA_to_ORN,720575941519202732,720575941499192289
OviDN_to_ORN,720575941604176886,720575941519327086
ORN_to_OviDN,720575941541866189,720575941551975679
OviDN_to_ORN,720575941477713770,720575941516302329
ORN_to_OviDN,720575941499099873,720575941577395304
CA_to_ORN,720575941653756145,720575941704364506
ORN_to_OviDN,720575941505071959,720575941565378567
ORN_to_OviDN,720575941595763414,720575941483612413
OviDN_to_ORN,720575941411131819,720575941570740980
ORN_to_OviDN,720575941516869210,720575941487403586
OviDN_to_ORN,720575941653756145,720575941477307934
ORN_to_OviDN,720575941638423413,720575941591148343
ORN_to_OviDN,720575941537331649,720575941689967222
OviDN_to_ORN,720575941534188632,720575941535022570
ORN_to_OviDN,720575941518721752,720575941613704156
ORN_to_OviDN,720575941562932781,720575941511556112
OviDN_to_ORN,720575941613506989,720575941467622166
ORN_to_OviDN,720575941732487211,720575941478599454
ORN_to_OviDN,720575941472725771,720575941560124175
ORN_to_OviDN,720575941580177397,720575941505071959
ORN_to_OviDN,720575941592376022,720575941517095523
ORN_to_OviDN,720575941458990918,720575941483458490
ORN_to_OviDN,720575941577665896,720575941551860735
ORN_to_OviDN,720575941614407900,720575941521520051
OviDN_to_ORN,720575941536353880,720575941557603556
ORN_to_OviDN,720575941462793104,720575941460006128
OviDN_to_ORN,720575941579309689,720575941393694724
ORN_to_OviDN,720575941645283960,720575941586909764
ORN_to_OviDN,720575941505415106,720575941478461470
ORN_to_OviDN,720575941511762192,720575941502416066
ORN_to_OviDN,720575941518114451,720575941591102519
CA_to_ORN,720575941440284245,720575941579803729
OviDN_to_ORN,720575941472725771,720575941510735376
OviDN_to_ORN,720575941536605160,720575941503628887
ORN_to_OviDN,720575941482150342,720575941628446521
OviDN_to_CA,720575941416724764,720575941541909965
ORN_to_OviDN,720575941484888250,720575941411131819
ORN_to_OviDN,720575941504552898,720575941561749805
OviDN_to_CA,720575941508254021,720575941631265062
OviDN_to_CA,720575941524167755,720575941506055874
CA_to_ORN,720575941565684736,720575941553728410
CA_to_OviDN,720575941597051761,720575941409484718
ORN_to_OviDN,720575941655993556,720575941611690086
ORN_to_OviDN,720575941546119429,720575941537986275
ORN_to_OviDN,720575941529289656,720575941577599592
OviDN_to_ORN,720575941595427621,720575941472995168
OviDN_to_ORN,720575941612063718,720575941438806719
CA_to_ORN,720575941639495285,720575941570144244
ORN_to_OviDN,720575941567485742,720575941568333102
OviDN_to_ORN,720575941653756145,720575941612074925
ORN_to_OviDN,720575941521454003,720575941460006128
ORN_to_OviDN,720575941430260728,720575941573331963
ORN_to_OviDN,720575941594951638,720575941591583884
ORN_to_OviDN,720575941507332165,720575941653756145
ORN_to_OviDN,720575941569471278,720575941640718879
OviDN_to_ORN,720575941546119429,720575941519327086
ORN_to_OviDN,720575941486567053,720575941439824402
OviDN_to_ORN,720575941593782891,720575941688323340
ORN_to_OviDN,720575941490721333,720575941568458286
ORN_to_OviDN,720575941474918442,720575941516908547
ORN_to_OviDN,720575941497424071,720575941414469777
ORN_to_OviDN,720575941534032101,720575941475472443
ORN_to_OviDN,720575941481434051,720575941653756145
ORN_to_OviDN,720575941646850504,720575941487548301
CA_to_OviDN,720575941499893154,720575941516601690
ORN_to_OviDN,720575941576372406,720575941596694823
ORN_to_OviDN,720575941460075078,720575941507196510
ORN_to_OviDN,720575941493032423,720575941613704156
CA_to_OviDN,720575941681330109,720575941479720298
ORN_to_OviDN,720575941514966225,720575941436567694
ORN_to_CA,720575941481335887,720575941566600546
ORN_to_OviDN,720575941631149026,720575941537995235
ORN_to_OviDN,720575941561014766,720575941504802283
ORN_to_OviDN,720575941690215387,720575941596694823
ORN_to_OviDN,720575941536776938,720575941577598568
ORN_to_OviDN,720575941586053598,720575941575561885
OviDN_to_ORN,720575941613506989,720575941444696746
ORN_to_OviDN,720575941523018487,720575941519906476
ORN_to_OviDN,720575941533989349,720575941537753320
ORN_to_OviDN,720575941439519573,720575941532541387
ORN_to_OviDN,720575941418143004,720575941415657873
ORN_to_OviDN,720575941656680784,720575941540589693
CA_to_ORN,720575941504989015,720575941529208708
ORN_to_OviDN,720575941655059217,720575941546221573
OviDN_to_ORN,720575941537352970,720575941570144244
ORN_to_OviDN,720575941576050077,720575941585819999
OviDN_to_ORN,720575941596694823,720575941515111002
ORN_to_OviDN,720575941555760979,720575941626183323
ORN_to_OviDN,720575941661777208,720575941568333102
ORN_to_OviDN,720575941430260728,720575941639495285
ORN_to_OviDN,720575941454003763,720575941641537567
ORN_to_OviDN,720575941625107658,720575941477870913
ORN_to_OviDN,720575941560622195,720575941617664725
ORN_to_OviDN,720575941587764702,720575941574384123
ORN_to_OviDN,720575941516307603,720575941542904861
OviDN_to_ORN,720575941596694823,720575941463252420
ORN_to_OviDN,720575941486733122,720575941463808400
ORN_to_OviDN,720575941436255374,720575941526028388
ORN_to_OviDN,720575941476211003,720575941596875889
ORN_to_OviDN,720575941567885927,720575941597223025
ORN_to_OviDN,720575941539323541,720575941619324543
ORN_to_OviDN,720575941471402763,720575941515346508
ORN_to_OviDN,720575941429037396,720575941546119429
ORN_to_OviDN,720575941656328409,720575941441694555
OviDN_to_ORN,720575941532833765,720575941555414273
OviDN_to_ORN,720575941470236023,720575941436526815
OviDN_to_ORN,720575941613506989,720575941572582216
ORN_to_OviDN,720575941574825480,720575941537986275
ORN_to_OviDN,720575941427592788,720575941530209924
OviDN_to_ORN,720575941613506989,720575941482190534
ORN_to_OviDN,720575941545841340,720575941613704156
OviDN_to_ORN,720575941595449125,720575941690728667
ORN_to_OviDN,720575941539183331,720575941586873478
ORN_to_OviDN,720575941515011907,720575941532833765
OviDN_to_ORN,720575941590572072,720575941477854785
ORN_to_OviDN,720575941627518828,720575941535087704
CA_to_ORN,720575941599261340,720575941652719857
ORN_to_OviDN,720575941478435377,720575941613506989
ORN_to_OviDN,720575941499988642,720575941671509927
ORN_to_OviDN,720575941433569038,720575941539370133
OviDN_to_ORN,720575941523018487,720575941587764702
OviDN_to_ORN,720575941613506989,720575941575540475
OviDN_to_ORN,720575941536352856,720575941535022570
ORN_to_OviDN,720575941478199070,720575941539808205
CA_to_ORN,720575941474918442,720575941568558068
CA_to_ORN,720575941574642683,720575941472725771
ORN_to_OviDN,720575941565405026,720575941535620018
ORN_to_OviDN,720575941537995235,720575941470835211
ORN_to_OviDN,720575941463893005,720575941596694823
ORN_to_OviDN,720575941563501736,720575941660001560
OviDN_to_ORN,720575941411131819,720575941612993126
ORN_to_OviDN,720575941627518828,720575941547375752
ORN_to_OviDN,720575941580086873,720575941552270234
ORN_to_OviDN,720575941585772383,720575941596694823
OviDN_to_ORN,720575941596694823,720575941594797419
ORN_to_OviDN,720575941527884877,720575941443325391
CA_to_OviDN,720575941467820765,720575941575343759
CA_to_ORN,720575941501178786,720575941640456309
ORN_to_OviDN,720575941519906476,720575941478599454
ORN_to_OviDN,720575941429058900,720575941413772655
ORN_to_OviDN,720575941652646105,720575941553735815
ORN_to_OviDN,720575941560622195,720575941427612244
OviDN_to_ORN,720575941519202732,720575941510760464
ORN_to_OviDN,720575941568333102,720575941394900886
ORN_to_OviDN,720575941443212239,720575941514757964
OviDN_to_ORN,720575941563476904,720575941688313307
ORN_to_OviDN,720575941574107643,720575941516860563
OviDN_to_ORN,720575941441466319,720575941551975679
ORN_to_OviDN,720575941548625697,720575941478599454
ORN_to_OviDN,720575941585752030,720575941478599454
OviDN_to_ORN,720575941506136229,720575941613704156
ORN_to_OviDN,720575941547367604,720575941703270618
OviDN_to_ORN,720575941585819999,720575941640408607
CA_to_ORN,720575941653756145,720575941451060090
OviDN_to_ORN,720575941613506989,720575941495839616
ORN_to_OviDN,720575941478599454,720575941475552827
ORN_to_OviDN,720575941586873478,720575941644341093
ORN_to_OviDN,720575941546119429,720575941596167205
OviDN_to_ORN,720575941535022570,720575941487548301
OviDN_to_ORN,720575941627819372,720575941653216789
ORN_to_OviDN,720575941462784912,720575941691809755
ORN_to_OviDN,720575941519327086,720575941669349107
ORN_to_OviDN,720575941589879038,720575941585819999
OviDN_to_ORN,720575941482622627,720575941595098070
OviDN_to_ORN,720575941595427621,720575941568458286
ORN_to_OviDN,720575941646844616,720575941565405026
ORN_to_OviDN,720575941689426927,720575941540445938
ORN_to_OviDN,720575941585819999,720575941575199995
ORN_to_OviDN,720575941416666396,720575941645142098
ORN_to_OviDN,720575941575003401,720575941431496440
ORN_to_OviDN,720575941614500883,720575941418143004
ORN_to_OviDN,720575941461571984,720575941481769891
CA_to_ORN,720575941550691361,720575941550843937
OviDN_to_ORN,720575941585819999,720575941463900429
OviDN_to_CA,720575941625363452,720575941643594341
ORN_to_OviDN,720575941546397033,720575941478599454
ORN_to_OviDN,720575941654911505,720575941527672066
OviDN_to_ORN,720575941575504271,720575941653756145
ORN_to_OviDN,720575941654911505,720575941523018487
ORN_to_OviDN,720575941518795692,720575941452218746
ORN_to_OviDN,720575941639495285,720575941492467150
ORN_to_OviDN,720575941575157174,720575941596694823
CA_to_ORN,720575941481225039,720575941566556423
ORN_to_OviDN,720575941658114896,720575941496984704
CA_to_ORN,720575941478599454,720575941437906194
ORN_to_OviDN,720575941588161348,720575941584783326
OviDN_to_ORN,720575941635467963,720575941578384629
OviDN_to_ORN,720575941596694823,720575941530437579
ORN_to_OviDN,720575941498599035,720575941653756145
ORN_to_OviDN,720575941546221573,720575941688323340
OviDN_to_ORN,720575941499671675,720575941492598476
ORN_to_OviDN,720575941463217421,720575941597223025
ORN_to_OviDN,720575941441694555,720575941690728667
ORN_to_OviDN,720575941688313307,720575941469915357
OviDN_to_ORN,720575941653756145,720575941604912569
ORN_to_OviDN,720575941548471988,720575941597223025
ORN_to_OviDN,720575941535351018,720575941643655525
ORN_to_OviDN,720575941597601669,720575941458547667
CA_to_ORN,720575941411131819,720575941482046605
ORN_to_OviDN,720575941409857071,720575941522978995
CA_to_ORN,720575941604964030,720575941503628887
OviDN_to_ORN,720575941552124415,720575941653943793
CA_to_ORN,720575941597223025,720575941494502832
CA_to_ORN,720575941472725771,720575941391928580
ORN_to_OviDN,720575941471100637,720575941553735815
ORN_to_OviDN,720575941681256637,720575941593782891
ORN_to_OviDN,720575941515961603,720575941491989223
ORN_to_OviDN,720575941499913953,720575941565483062
ORN_to_OviDN,720575941535620018,720575941542904861
ORN_to_OviDN,720575941561410063,720575941491218608
ORN_to_OviDN,720575941655071249,720575941590023492
ORN_to_OviDN,720575941546119429,720575941627331692
ORN_to_OviDN,720575941631375547,720575941586084230
CA_to_ORN,720575941596694823,720575941688436975
ORN_to_OviDN,720575941535295242,720575941591148343
OviDN_to_ORN,720575941501178786,720575941580086873
ORN_to_OviDN,720575941394900886,720575941507559749
CA_to_ORN,720575941474918442,720575941630062818
ORN_to_OviDN,720575941448738836,720575941474921056
ORN_to_OviDN,720575941569131002,720575941478599454
OviDN_to_ORN,720575941613506989,720575941540044749
ORN_to_OviDN,720575941527874404,720575941546221573
ORN_to_OviDN,720575941568333102,720575941438701612
ORN_to_OviDN,720575941595098838,720575941472995168
ORN_to_OviDN,720575941599987648,720575941536776938
ORN_to_OviDN,720575941530828728,720575941606224574
ORN_to_OviDN,720575941496262855,720575941500334665
OviDN_to_ORN,720575941613506989,720575941632557984
ORN_to_OviDN,720575941731702059,720575941544128797
ORN_to_OviDN,720575941463808400,720575941477713770
ORN_to_OviDN,720575941535546968,720575941516796259
CA_to_ORN,720575941579803729,720575941581303929
ORN_to_OviDN,720575941499913953,720575941671349671
OviDN_to_ORN,720575941553735815,720575941503628887
ORN_to_OviDN,720575941532507109,720575941549554721
OviDN_to_ORN,720575941613506989,720575941528189350
ORN_to_OviDN,720575941441694555,720575941502634434
ORN_to_OviDN,720575941574286344,720575941624345084
OviDN_to_ORN,720575941663692344,720575941478580586
ORN_to_OviDN,720575941524839912,720575941525248075
ORN_to_OviDN,720575941595288357,720575941431339768
ORN_to_OviDN,720575941592611724,720575941516253274
ORN_to_OviDN,720575941539183331,720575941586192774
ORN_to_OviDN,720575941645036961,720575941543514716
ORN_to_OviDN,720575941516418883,720575941593782891
OviDN_to_ORN,720575941613506989,720575941580709201
OviDN_to_ORN,720575941653756145,720575941550537021
ORN_to_OviDN,720575941688704630,720575941440304172
ORN_to_OviDN,720575941590023492,720575941653646609
OviDN_to_ORN,720575941500864418,720575941458915312
OviDN_to_ORN,720575941590010180,720575941496984448
ORN_to_OviDN,720575941566423143,720575941585819999
OviDN_to_ORN,720575941439824402,720575941539686525
CA_to_ORN,720575941596694823,720575941432403375
ORN_to_OviDN,720575941567736423,720575941463867536
ORN_to_OviDN,720575941443325391,720575941535620018
ORN_to_OviDN,720575941658561048,720575941535546968
ORN_to_OviDN,720575941474567978,720575941568417582
ORN_to_OviDN,720575941515922179,720575941688819980
ORN_to_OviDN,720575941539183331,720575941633338528
ORN_to_OviDN,720575941542659420,720575941592972840
ORN_to_OviDN,720575941577003880,720575941593089061
ORN_to_OviDN,720575941595240229,720575941577599592
ORN_to_OviDN,720575941478472001,720575941581873785
ORN_to_OviDN,720575941556697572,720575941456827117
OviDN_to_ORN,720575941554922119,720575941430586543
OviDN_to_ORN,720575941628446521,720575941519200940
ORN_to_OviDN,720575941470432887,720575941435546510
ORN_to_OviDN,720575941645220513,720575941570376050
ORN_to_OviDN,720575941654505689,720575941593782891
OviDN_to_ORN,720575941596694823,720575941482748867
ORN_to_OviDN,720575941513298897,720575941539370133
ORN_to_OviDN,720575941554922119,720575941604964030
ORN_to_OviDN,720575941528147878,720575941394900886
ORN_to_OviDN,720575941495839616,720575941624345084
ORN_to_OviDN,720575941564659712,720575941474918442
ORN_to_OviDN,720575941521229239,720575941452218746
ORN_to_OviDN,720575941657026260,720575941557433060
ORN_to_OviDN,720575941603385273,720575941630062818
OviDN_to_ORN,720575941539183331,720575941588916036
ORN_to_OviDN,720575941485863746,720575941563501736
ORN_to_OviDN,720575941492598476,720575941499671675
ORN_to_OviDN,720575941441900123,720575941472733451
ORN_to_OviDN,720575941461571984,720575941585819999
ORN_to_OviDN,720575941352825904,720575941653756145
ORN_to_OviDN,720575941512924881,720575941654891481
ORN_to_OviDN,720575941439262783,720575941586869382
ORN_to_OviDN,720575941490473269,720575941497290439
ORN_to_OviDN,720575941431339768,720575941497888384
ORN_to_OviDN,720575941590023492,720575941645294200
ORN_to_OviDN,720575941530291332,720575941550691361
ORN_to_OviDN,720575941598257564,720575941481225039
ORN_to_OviDN,720575941470236023,720575941555828452
ORN_to_OviDN,720575941499893154,720575941564396178
OviDN_to_ORN,720575941536776938,720575941574778875
OviDN_to_ORN,720575941607634285,720575941480217824
ORN_to_OviDN,720575941567244026,720575941574299208
OviDN_to_ORN,720575941542904861,720575941559513582
ORN_to_OviDN,720575941641087775,720575941563347112
ORN_to_OviDN,720575941590123063,720575941605177534
OviDN_to_ORN,720575941596694823,720575941472903744
ORN_to_OviDN,720575941593279528,720575941629517881
ORN_to_OviDN,720575941572886856,720575941477294878
ORN_to_OviDN,720575941624345084,720575941528134310
ORN_to_OviDN,720575941608631405,720575941440952015
CA_to_ORN,720575941519906476,720575941518997420
ORN_to_OviDN,720575941579653877,720575941573540168
ORN_to_OviDN,720575941653747985,720575941590797367
OviDN_to_ORN,720575941671526311,720575941646653896
ORN_to_OviDN,720575941606200510,720575941595550759
ORN_to_OviDN,720575941430764536,720575941469958621
ORN_to_OviDN,720575941626738745,720575941480138346
OviDN_to_ORN,720575941504989015,720575941540559485
ORN_to_OviDN,720575941472903744,720575941591148343
ORN_to_OviDN,720575941546727868,720575941557145939
ORN_to_OviDN,720575941496920448,720575941613506989
OviDN_to_ORN,720575941580871669,720575941608642413
CA_to_ORN,720575941575688200,720575941552754750
ORN_to_OviDN,720575941450242653,720575941480971171
ORN_to_OviDN,720575941490721333,720575941560234255
ORN_to_OviDN,720575941575584872,720575941581303929
ORN_to_OviDN,720575941643413093,720575941441500863
ORN_to_OviDN,720575941487548301,720575941652646105
OviDN_to_CA,720575941447935764,720575941608483914
ORN_to_OviDN,720575941586873478,720575941510735376
CA_to_ORN,720575941655927001,720575941580871669
ORN_to_OviDN,720575941449357405,720575941537986275
ORN_to_OviDN,720575941548625697,720575941498906593
ORN_to_OviDN,720575941551173437,720575941517093486
ORN_to_OviDN,720575941478473066,720575941535993522
ORN_to_OviDN,720575941535620018,720575941558608676
ORN_to_OviDN,720575941539320050,720575941658668056
ORN_to_OviDN,720575941460213318,720575941613451878
ORN_to_OviDN,720575941573509385,720575941584783326
ORN_to_OviDN,720575941574502920,720575941439824402
OviDN_to_ORN,720575941625906843,720575941572582216
ORN_to_OviDN,720575941499811195,720575941613704156
ORN_to_OviDN,720575941658668056,720575941564200082
ORN_to_OviDN,720575941631149026,720575941496262855
ORN_to_OviDN,720575941509501730,720575941596694823
ORN_to_OviDN,720575941488121296,720575941476408606
ORN_to_OviDN,720575941613525350,720575941644699848
ORN_to_OviDN,720575941500368609,720575941688909174
ORN_to_OviDN,720575941431521889,720575941641537567
ORN_to_OviDN,720575941613478675,720575941474890282
ORN_to_OviDN,720575941569770098,720575941480971427
ORN_to_OviDN,720575941476211003,720575941537640936
ORN_to_OviDN,720575941654477017,720575941515922179
ORN_to_OviDN,720575941538861288,720575941624345084
CA_to_ORN,720575941652730097,720575941484372166
ORN_to_OviDN,720575941595098838,720575941578426713
OviDN_to_ORN,720575941585819999,720575941514966225
ORN_to_OviDN,720575941459981382,720575941537986275
ORN_to_OviDN,720575941515994211,720575941482244547
OviDN_to_ORN,720575941653756145,720575941430297592
ORN_to_OviDN,720575941516418883,720575941527668482
ORN_to_OviDN,720575941566007959,720575941654891481
OviDN_to_ORN,720575941625906843,720575941575540475
ORN_to_OviDN,720575941507047703,720575941604964030
OviDN_to_ORN,720575941436764448,720575941563483816
OviDN_to_ORN,720575941597223025,720575941472597367
ORN_to_OviDN,720575941658668056,720575941625680778
OviDN_to_ORN,720575941585819999,720575941555164443
ORN_to_OviDN,720575941497888384,720575941496262855
OviDN_to_ORN,720575941496984448,720575941620478591
CA_to_ORN,720575941464011862,720575941543203613
ORN_to_OviDN,720575941528006425,720575941569471278
CA_to_ORN,720575941477870913,720575941553728410
OviDN_to_ORN,720575941614407900,720575941646667976
ORN_to_OviDN,720575941459991366,720575941603036601
OviDN_to_ORN,720575941481225039,720575941692424667
ORN_to_OviDN,720575941627331692,720575941669711347
OviDN_to_ORN,720575941478599454,720575941478239284
ORN_to_OviDN,720575941491218608,720575941412421291
ORN_to_OviDN,720575941434468110,720575941519202732
CA_to_ORN,720575941653756145,720575941522214391
OviDN_to_ORN,720575941530544331,720575941628446521
OviDN_to_ORN,720575941556996388,720575941526830948
ORN_to_OviDN,720575941541857485,720575941612271946
ORN_to_OviDN,720575941431662217,720575941431339768
ORN_to_OviDN,720575941525495115,720575941560162798
ORN_to_OviDN,720575941457704429,720575941554922119
ORN_to_OviDN,720575941540490109,720575941532746981
OviDN_to_ORN,720575941562932781,720575941527245337
ORN_to_OviDN,720575941470432887,720575941461798596
OviDN_to_ORN,720575941498418043,720575941591148343
OviDN_to_ORN,720575941563184040,720575941569367546
ORN_to_OviDN,720575941591148343,720575941432132961
ORN_to_OviDN,720575941488137424,720575941573331963
ORN_to_OviDN,720575941516413699,720575941610100554
CA_to_ORN,720575941543514716,720575941427612244
ORN_to_OviDN,720575941594799979,720575941585418335
ORN_to_OviDN,720575941599308841,720575941653756145
ORN_to_OviDN,720575941486650765,720575941591608939
ORN_to_OviDN,720575941594945238,720575941604964030
ORN_to_OviDN,720575941452222842,720575941517790611
ORN_to_OviDN,720575941644935112,720575941483998605
ORN_to_OviDN,720575941525264971,720575941472733451
OviDN_to_ORN,720575941585819999,720575941461926852
OviDN_to_CA,720575941575420559,720575941457223494
ORN_to_OviDN,720575941547640508,720575941555414273
CA_to_ORN,720575941577599592,720575941645268897
OviDN_to_ORN,720575941528247140,720575941591842302
ORN_to_OviDN,720575941540044749,720575941440470357
ORN_to_OviDN,720575941597601669,720575941555700307
ORN_to_OviDN,720575941538013411,720575941436255374
OviDN_to_ORN,720575941551173437,720575941553735815
ORN_to_OviDN,720575941513788881,720575941653756145
ORN_to_OviDN,720575941353213744,720575941563169170
ORN_to_OviDN,720575941603666617,720575941504989015
CA_to_ORN,720575941516418883,720575941652720113
CA_to_ORN,720575941477294878,720575941612518502
ORN_to_OviDN,720575941667502579,720575941492598476
ORN_to_OviDN,720575941606268606,720575941458518431
ORN_to_OviDN,720575941449953870,720575941535023794
CA_to_ORN,720575941436567694,720575941610526697
ORN_to_OviDN,720575941610100554,720575941551975679
ORN_to_OviDN,720575941644328805,720575941476218654
CA_to_ORN,720575941411131819,720575941522243831
CA_to_ORN,720575941596694823,720575941572886856
ORN_to_OviDN,720575941569633530,720575941509452322
OviDN_to_ORN,720575941653756145,720575941634401952
OviDN_to_ORN,720575941481347151,720575941467650902
ORN_to_OviDN,720575941580709201,720575941562877229
ORN_to_OviDN,720575941482051235,720575941564200082
ORN_to_OviDN,720575941561333230,720575941506501541
CA_to_ORN,720575941689707020,720575941452923975
OviDN_to_ORN,720575941521454003,720575941621014399
CA_to_ORN,720575941619021269,720575941557120769
ORN_to_OviDN,720575941413768815,720575941510735376
CA_to_ORN,720575941690728667,720575941651705073
ORN_to_OviDN,720575941592684940,720575941599261340
OviDN_to_ORN,720575941595304485,720575941480938403
ORN_to_OviDN,720575941501570699,720575941486511682
ORN_to_OviDN,720575941439133202,720575941653756145
ORN_to_OviDN,720575941532019685,720575941734526507
OviDN_to_ORN,720575941653756145,720575941444451754
ORN_to_OviDN,720575941570189248,720575941610100554
ORN_to_OviDN,720575941614352659,720575941469006557
ORN_to_OviDN,720575941532541387,720575941670867377
ORN_to_OviDN,720575941477639745,720575941476408606
ORN_to_OviDN,720575941734311723,720575941599987648
ORN_to_OviDN,720575941546490556,720575941411131819
ORN_to_OviDN,720575941646196385,720575941509200990
OviDN_to_ORN,720575941436012832,720575941491470284
OviDN_to_ORN,720575941625363452,720575941495151230
ORN_to_OviDN,720575941507607877,720575941472733451
ORN_to_OviDN,720575941488023558,720575941536177162
ORN_to_OviDN,720575941479643778,720575941614581779
OviDN_to_ORN,720575941538518504,720575941542522204
ORN_to_OviDN,720575941643655525,720575941539370133
ORN_to_OviDN,720575941554070426,720575941600820521
ORN_to_OviDN,720575941632251589,720575941439665983
ORN_to_OviDN,720575941439303743,720575941487494096
ORN_to_OviDN,720575941550987892,720575941523018487
ORN_to_OviDN,720575941668917681,720575941521225143
ORN_to_OviDN,720575941477432350,720575941691809755
ORN_to_OviDN,720575941496903040,720575941492598476
CA_to_ORN,720575941613506989,720575941575157174
ORN_to_OviDN,720575941557672420,720575941688819980
ORN_to_OviDN,720575941463514768,720575941439303743
ORN_to_OviDN,720575941485944386,720575941690901723
ORN_to_OviDN,720575941431339768,720575941441295311
ORN_to_OviDN,720575941452712775,720575941586084230
ORN_to_OviDN,720575941429037396,720575941441694555
ORN_to_OviDN,720575941432582136,720575941640146293
ORN_to_OviDN,720575941519202732,720575941461945796
ORN_to_OviDN,720575941639495285,720575941535774986
ORN_to_OviDN,720575941552068926,720575941597223025
OviDN_to_ORN,720575941591148343,720575941411777647
CA_to_ORN,720575941568333102,720575941352877616
ORN_to_OviDN,720575941431026095,720575941632450757
ORN_to_OviDN,720575941552270234,720575941537995235
OviDN_to_ORN,720575941542904861,720575941432611721
CA_to_ORN,720575941471526621,720575941580871669
ORN_to_OviDN,720575941539309042,720575941584765023
ORN_to_OviDN,720575941485028861,720575941540370069
CA_to_ORN,720575941653756145,720575941535674049
ORN_to_OviDN,720575941452856698,720575941692228248
ORN_to_OviDN,720575941556721636,720575941653756145
ORN_to_OviDN,720575941689958040,720575941508255045
CA_to_ORN,720575941613506989,720575941477787754
ORN_to_OviDN,720575941554922119,720575941535087704
ORN_to_OviDN,720575941472725771,720575941593782891
ORN_to_OviDN,720575941591583884,720575941469968349
CA_to_ORN,720575941522203383,720575941410220715
OviDN_to_ORN,720575941653756145,720575941516903571
ORN_to_OviDN,720575941652863253,720575941543862876
ORN_to_OviDN,720575941522214391,720575941633855931
ORN_to_OviDN,720575941506360997,720575941585819999
ORN_to_OviDN,720575941562921773,720575941503617259
OviDN_to_ORN,720575941596694823,720575941482046605
ORN_to_OviDN,720575941606133438,720575941585819999
OviDN_to_ORN,720575941555761235,720575941538559730
ORN_to_OviDN,720575941688313307,720575941487229392
ORN_to_OviDN,720575941539370133,720575941692608664
ORN_to_OviDN,720575941535047000,720575941654891481
ORN_to_OviDN,720575941605808318,720575941468799766
ORN_to_OviDN,720575941626147786,720575941393694724
ORN_to_OviDN,720575941530459851,720575941615484947
OviDN_to_ORN,720575941452923975,720575941558475428
ORN_to_OviDN,720575941467712278,720575941496984448
ORN_to_OviDN,720575941574286344,720575941431339768
ORN_to_OviDN,720575941580086873,720575941628446521
ORN_to_OviDN,720575941631977954,720575941565805975
ORN_to_OviDN,720575941572867081,720575941534018021
ORN_to_OviDN,720575941441887067,720575941437367328
ORN_to_OviDN,720575941614500883,720575941546119429
ORN_to_OviDN,720575941537771235,720575941450512718
ORN_to_OviDN,720575941601533414,720575941502600898
ORN_to_OviDN,720575941527909197,720575941527558500
ORN_to_OviDN,720575941603666617,720575941597223025
OviDN_to_ORN,720575941580871669,720575941566784151
OviDN_to_ORN,720575941501178786,720575941604016118
OviDN_to_ORN,720575941560931087,720575941549622049
OviDN_to_ORN,720575941595427621,720575941653756145
ORN_to_OviDN,720575941569847342,720575941490721333
CA_to_ORN,720575941536776938,720575941450095453
OviDN_to_CA,720575941614407900,720575941626481034
ORN_to_OviDN,720575941526859010,720575941606127550
CA_to_ORN,720575941598158469,720575941481225039
ORN_to_OviDN,720575941538045416,720575941667080947
ORN_to_OviDN,720575941670198961,720575941432405423
ORN_to_OviDN,720575941515011907,720575941471402763
ORN_to_OviDN,720575941408580526,720575941652110357
OviDN_to_ORN,720575941653756145,720575941508586625
ORN_to_OviDN,720575941590190846,720575941688912623
ORN_to_OviDN,720575941577063862,720575941624345084
ORN_to_OviDN,720575941571248628,720575941606127550
ORN_to_OviDN,720575941469006557,720575941446170026
ORN_to_OviDN,720575941441295311,720575941656557529
ORN_to_OviDN,720575941687475183,720575941491173838
ORN_to_OviDN,720575941543230237,720575941441466319
ORN_to_OviDN,720575941594787697,720575941575561885
ORN_to_OviDN,720575941569643634,720575941490715623
OviDN_to_ORN,720575941688313307,720575941519202732
CA_to_ORN,720575941653756145,720575941521380531
CA_to_ORN,720575941596694823,720575941508216866
ORN_to_OviDN,720575941615119257,720575941613506989
ORN_to_OviDN,720575941496973952,720575941519545048
ORN_to_OviDN,720575941459981382,720575941604034750
ORN_to_OviDN,720575941690901723,720575941541817885
ORN_to_OviDN,720575941506478652,720575941547429300
ORN_to_OviDN,720575941575563663,720575941542529884
OviDN_to_ORN,720575941523115511,720575941547426484
OviDN_to_ORN,720575941606127550,720575941520479671
OviDN_to_ORN,720575941631149026,720575941519202732
ORN_to_OviDN,720575941496009344,720575941431469048
OviDN_to_ORN,720575941412222123,720575941601287209
ORN_to_OviDN,720575941555601380,720575941585819999
ORN_to_OviDN,720575941416341276,720575941453552553
ORN_to_OviDN,720575941452222842,720575941524402251
ORN_to_OviDN,720575941570124532,720575941483094525
